### RUN ancW10margin_s60 steps=60 rfb=1 anc=margin extra='' input=data/eval_subset start 2026-06-07T13:26:13+08:00
=== ablation ancW10margin_s60 ancW10margin_s60 seed123 2gpu real-coz grpo start 2026-06-07T13:26:13+08:00 ===
hgpn45
TOTAL_STEPS=60 SAVE_FREQ=60 CHECKPOINT_DIR=checkpoints/ancW10margin_s60
PROJECT_NAME=coz_ablation EXPERIMENT_NAME=coz_grpo_ancW10margin_s60_seed123_2gpu_ancW10margin_s60
CUDA_VISIBLE_DEVICES=0,1 COZ_NGPU=2 RAY_TMPDIR=/tmp/seanma0627/ray-ancW10margin_s60 TMPDIR=/tmp/seanma0627/tmp-ancW10margin_s60
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6701415181159973, "raw_r_fb": 67.25532639026642, "raw_r_phr": -0.0, "raw_r_rep": -0.39839309453964233, "raw_validity_total": 0.0, "scale": 3, "score": 3.0669795673663005, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 8, "validity_unique_content_tokens": 6}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6406769752502441, "raw_r_fb": 66.55788218975067, "raw_r_phr": -0.0, "raw_r_rep": -0.4098796546459198, "raw_validity_total": 0.0, "scale": 3, "score": 0.03284398650801906, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 10, "validity_unique_content_tokens": 6}
step:13 - actor/entropy:2.272 - actor/kl_loss:0.364 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:330.063 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:261.100 - actor/lr:0.000 - training/global_step:13.000 - training/epoch:0.000 - critic/score/mean:0.015 - critic/score/max:3.067 - critic/score/min:-2.000 - critic/rewards/mean:0.015 - critic/rewards/max:3.067 - critic/rewards/min:-2.000 - critic/advantages/mean:0.111 - critic/advantages/max:1.801 - critic/advantages/min:-1.204 - critic/returns/mean:0.111 - critic/returns/max:1.801 - critic/returns/min:-1.204 - response_length/mean:17.250 - response_length/max:36.000 - response_length/min:7.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.000 - prompt_length/max:456.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:4.701 - timing_s/reshard:1.240 - timing_s/gen:9.815 - timing_s/reward:2.111 - timing_s/old_log_prob:20.253 - timing_s/ref:19.053 - timing_s/adv:0.001 - timing_s/update_actor:32.321 - timing_s/step:83.555 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.691 - timing_per_token_ms/ref:3.355 - timing_per_token_ms/gen:47.414 - perf/total_num_tokens:5679.000 - perf/time_per_step:83.555 - perf/throughput:33.984
Training Progress:  22%|██▏       | 13/60 [19:33<1:07:16, 85.88s/it][36m(WorkerDict pid=2102695)[0m INFO 06-07 13:50:10 [executor_base.py:226] It took 0.407214 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:50:10 [executor_base.py:226] It took 0.427849 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:50:11 [executor_base.py:226] It took 0.022874 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:50:11 [executor_base.py:226] It took 0.012141 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:50:20 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:50:20 [executor_base.py:210] It took 3.458532 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:50:20 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:50:20 [executor_base.py:210] It took 2.315044 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.5864204168319702, "raw_r_fb": 62.78055837750435, "raw_r_phr": -0.0, "raw_r_rep": -0.3755140006542206, "raw_validity_total": 0.0, "scale": 4, "score": -0.003103883548250419, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 38, "validity_unique_content_tokens": 16}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.723501980304718, "raw_r_fb": 62.27491223812103, "raw_r_phr": -0.0, "raw_r_rep": -0.4333085477352142, "raw_validity_total": 0.0, "scale": 4, "score": 0.602042223691942, "validity_cjk_ratio": 0.023121387283236993, "validity_invalid": 0, "validity_token_count": 49, "validity_unique_content_tokens": 29}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.61058109998703, "raw_r_fb": 62.89657384157181, "raw_r_phr": -0.0, "raw_r_rep": -0.4391897916793823, "raw_validity_total": 0.0, "scale": 4, "score": 0.3651097446403219, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 20, "validity_unique_content_tokens": 15}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6386394500732422, "raw_r_fb": 61.79109317064285, "raw_r_phr": -0.0, "raw_r_rep": -1.0, "raw_validity_total": -2.0, "scale": 4, "score": -2.0, "validity_cjk_ratio": 0.0, "validity_invalid": 1, "validity_token_count": 6, "validity_unique_content_tokens": 5}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.6701415181159973, "raw_r_fb": 63.10808527469635, "raw_r_phr": -0.0, "raw_r_rep": -0.4003288745880127, "raw_validity_total": 0.0, "scale": 4, "score": 2.2157315327976312, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 8, "validity_unique_content_tokens": 6}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0009", "raw_r_anc": 0.635595977306366, "raw_r_fb": 62.85145848989487, "raw_r_phr": -0.0, "raw_r_rep": -0.4332573413848877, "raw_validity_total": 0.0, "scale": 4, "score": 0.6913656716971853, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 11}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8317146301269531, "raw_r_fb": 62.060937345027924, "raw_r_phr": -0.0, "raw_r_rep": -0.38631319999694824, "raw_validity_total": 0.0, "scale": 2, "score": -0.8522771911941384, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 18, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8180763721466064, "raw_r_fb": 63.606894701719284, "raw_r_phr": -0.0, "raw_r_rep": -0.37899497151374817, "raw_validity_total": 0.0, "scale": 2, "score": 0.6198953874467785, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.9067254066467285, "raw_r_fb": 63.53633710741997, "raw_r_phr": -0.0, "raw_r_rep": -0.44274357019686233, "raw_validity_total": 0.0, "scale": 2, "score": -0.5893263669027853, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 54, "validity_unique_content_tokens": 33}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8826248645782471, "raw_r_fb": 63.46652239561081, "raw_r_phr": -0.0, "raw_r_rep": -0.41675782203674316, "raw_validity_total": 0.0, "scale": 2, "score": 0.0564588501894652, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 19, "validity_unique_content_tokens": 13}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.83497154712677, "raw_r_fb": 62.214864790439606, "raw_r_phr": -0.0, "raw_r_rep": -0.40180671215057373, "raw_validity_total": 0.0, "scale": 2, "score": -0.962641908778713, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 41, "validity_unique_content_tokens": 26}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.9145422577857971, "raw_r_fb": 65.0380392074585, "raw_r_phr": -0.0, "raw_r_rep": -0.43333834409713745, "raw_validity_total": 0.0, "scale": 2, "score": 1.7278912292393958, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 36, "validity_unique_content_tokens": 22}
step:14 - actor/entropy:2.326 - actor/kl_loss:0.172 - actor/kl_coef:0.020 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:36.693 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:261.124 - actor/lr:0.000 - training/global_step:14.000 - training/epoch:0.000 - critic/score/mean:0.156 - critic/score/max:2.216 - critic/score/min:-2.000 - critic/rewards/mean:0.156 - critic/rewards/max:2.216 - critic/rewards/min:-2.000 - critic/advantages/mean:-0.015 - critic/advantages/max:1.667 - critic/advantages/min:-1.695 - critic/returns/mean:-0.015 - critic/returns/max:1.667 - critic/returns/min:-1.695 - response_length/mean:27.750 - response_length/max:55.000 - response_length/min:7.000 - response_length/clip_ratio:0.000 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:5.662 - timing_s/reshard:2.292 - timing_s/gen:11.298 - timing_s/reward:2.199 - timing_s/old_log_prob:20.791 - timing_s/ref:19.518 - timing_s/adv:0.001 - timing_s/update_actor:32.857 - timing_s/step:86.665 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.654 - timing_per_token_ms/ref:3.359 - timing_per_token_ms/gen:33.928 - perf/total_num_tokens:5811.000 - perf/time_per_step:86.665 - perf/throughput:33.526
Training Progress:  23%|██▎       | 14/60 [20:59<1:06:01, 86.12s/it][36m(WorkerDict pid=2102696)[0m INFO 06-07 13:51:36 [executor_base.py:226] It took 0.394460 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:51:36 [executor_base.py:226] It took 0.409597 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:51:37 [executor_base.py:226] It took 0.054852 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:51:37 [executor_base.py:226] It took 0.012446 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:51:48 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:51:48 [executor_base.py:210] It took 3.414208 seconds to fall asleep.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:51:48 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:51:48 [executor_base.py:210] It took 3.464535 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8808696866035461, "raw_r_fb": 60.93654090166092, "raw_r_phr": -0.0, "raw_r_rep": -0.4254171848297119, "raw_validity_total": 0.0, "scale": 3, "score": 0.4508095389904266, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 15, "validity_unique_content_tokens": 12}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.857517421245575, "raw_r_fb": 57.11758953332901, "raw_r_phr": -0.0, "raw_r_rep": -0.42510274052619934, "raw_validity_total": 0.0, "scale": 3, "score": -2.0102655424925007, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 22, "validity_unique_content_tokens": 14}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8820468187332153, "raw_r_fb": 61.08039516210556, "raw_r_phr": -0.0, "raw_r_rep": -0.41518712043762207, "raw_validity_total": 0.0, "scale": 3, "score": 2.1744230808033014, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 48, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8850681185722351, "raw_r_fb": 59.414524614810944, "raw_r_phr": -0.0, "raw_r_rep": -0.4406021336714427, "raw_validity_total": 0.0, "scale": 3, "score": -1.0331828651376491, "validity_cjk_ratio": 0.06542056074766354, "validity_invalid": 0, "validity_token_count": 54, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8832844495773315, "raw_r_fb": 57.5609125494957, "raw_r_phr": -0.0, "raw_r_rep": -0.4276540279388428, "raw_validity_total": 0.0, "scale": 3, "score": -0.8769409291394872, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 37}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8978208899497986, "raw_r_fb": 61.95781570672989, "raw_r_phr": -0.0, "raw_r_rep": -0.4362434148788452, "raw_validity_total": 0.0, "scale": 3, "score": 1.295156716975943, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 28, "validity_unique_content_tokens": 18}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8750370740890503, "raw_r_fb": 64.94098234176636, "raw_r_phr": -0.0, "raw_r_rep": -0.3999626636505127, "raw_validity_total": 0.0, "scale": 4, "score": 1.2463833719464161, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 15, "validity_unique_content_tokens": 10}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8454104065895081, "raw_r_fb": 58.87578043341637, "raw_r_phr": -0.0, "raw_r_rep": -0.40156257152557373, "raw_validity_total": 0.0, "scale": 4, "score": -3.4205439641015865, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 46, "validity_unique_content_tokens": 29}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8820468187332153, "raw_r_fb": 60.9645833671093, "raw_r_phr": -0.0, "raw_r_rep": -0.38807201385498047, "raw_validity_total": 0.0, "scale": 4, "score": 1.7613438055769381, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 48, "validity_unique_content_tokens": 30}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8688632845878601, "raw_r_fb": 63.268754839897156, "raw_r_phr": -0.0, "raw_r_rep": -0.40003502368927, "raw_validity_total": 0.0, "scale": 4, "score": -0.3386178498921761, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 23}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8692140579223633, "raw_r_fb": 60.76506465673447, "raw_r_phr": -0.0, "raw_r_rep": -0.3871622085571289, "raw_validity_total": 0.0, "scale": 4, "score": 1.018560646778086, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 64, "validity_unique_content_tokens": 36}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0010", "raw_r_anc": 0.8653749823570251, "raw_r_fb": 64.38627949357033, "raw_r_phr": -0.0, "raw_r_rep": -0.4003099799156189, "raw_validity_total": 0.0, "scale": 4, "score": -0.2671260103077029, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 16, "validity_unique_content_tokens": 9}
step:15 - actor/entropy:2.158 - actor/kl_loss:0.174 - actor/kl_coef:0.020 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:26.203 - perf/mfu/actor:0.002 - perf/max_memory_allocated_gb:105.188 - perf/max_memory_reserved_gb:108.707 - perf/cpu_memory_used_gb:259.617 - actor/lr:0.000 - training/global_step:15.000 - training/epoch:0.000 - critic/score/mean:-0.000 - critic/score/max:2.174 - critic/score/min:-3.421 - critic/rewards/mean:-0.000 - critic/rewards/max:2.174 - critic/rewards/min:-3.421 - critic/advantages/mean:-0.018 - critic/advantages/max:1.376 - critic/advantages/min:-1.824 - critic/returns/mean:-0.018 - critic/returns/max:1.376 - critic/returns/min:-1.824 - response_length/mean:38.750 - response_length/max:64.000 - response_length/min:16.000 - response_length/clip_ratio:0.167 - prompt_length/mean:456.500 - prompt_length/max:457.000 - prompt_length/min:456.000 - prompt_length/clip_ratio:0.000 - timing_s/generate_sequences:7.563 - timing_s/reshard:1.105 - timing_s/gen:12.247 - timing_s/reward:2.216 - timing_s/old_log_prob:19.695 - timing_s/ref:19.299 - timing_s/adv:0.001 - timing_s/update_actor:31.870 - timing_s/step:85.328 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/update_actor:5.363 - timing_per_token_ms/ref:3.247 - timing_per_token_ms/gen:26.338 - perf/total_num_tokens:5943.000 - perf/time_per_step:85.328 - perf/throughput:34.824
Training Progress:  25%|██▌       | 15/60 [22:24<1:04:24, 85.88s/it][36m(WorkerDict pid=2102695)[0m INFO 06-07 13:53:03 [executor_base.py:226] It took 0.620457 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:53:03 [executor_base.py:226] It took 0.434822 seconds to wake up tags ['weights'].
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:53:03 [executor_base.py:226] It took 0.016672 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:53:03 [executor_base.py:226] It took 0.017532 seconds to wake up tags ['kv_cache'].
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:53:10 [worker.py:145] Sleep mode freed 69.77 GiB memory, 24.07 GiB memory is still in use.
[36m(WorkerDict pid=2102696)[0m INFO 06-07 13:53:10 [executor_base.py:210] It took 3.556702 seconds to fall asleep.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:53:10 [worker.py:145] Sleep mode freed 69.77 GiB memory, 45.35 GiB memory is still in use.
[36m(WorkerDict pid=2102695)[0m INFO 06-07 13:53:10 [executor_base.py:210] It took 3.469495 seconds to fall asleep.
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0011", "raw_r_anc": 0.7097444534301758, "raw_r_fb": 68.36943906545639, "raw_r_phr": -0.0, "raw_r_rep": -0.3323860764503479, "raw_validity_total": 0.0, "scale": 2, "score": 1.5429379281688318, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 15, "validity_unique_content_tokens": 8}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0011", "raw_r_anc": 0.7232387065887451, "raw_r_fb": 67.11237472295761, "raw_r_phr": -0.0, "raw_r_rep": -0.3459568917751312, "raw_validity_total": 0.0, "scale": 2, "score": -0.3082577276762285, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 13, "validity_unique_content_tokens": 9}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0011", "raw_r_anc": 0.8434219360351562, "raw_r_fb": 66.95659506320953, "raw_r_phr": -0.0, "raw_r_rep": -0.41485705971717834, "raw_validity_total": 0.0, "scale": 2, "score": -1.0320707004170737, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 35, "validity_unique_content_tokens": 21}
[coz_reward] {"event": "coz_reward", "has_crop": true, "image_id": "0011", "raw_r_anc": 0.8419022560119629, "raw_r_fb": 68.45503836870193, "raw_r_phr": -0.0, "raw_r_rep": -0.4145413041114807, "raw_validity_total": 0.0, "scale": 2, "score": 0.7688939958872841, "validity_cjk_ratio": 0.0, "validity_invalid": 0, "validity_token_count": 37, "validity_unique_content_tokens": 24}
